,Temporal Dark Patterns,Monetary Dark Patterns,Social Dark Patterns,Psychological Dark Patterns,Temporal Dark Patterns Present,Monetary Dark Patterns Present,Social Dark Patterns Present,Psychological Dark Patterns Present,Temporal Dark Patterns Absence,Monetary Dark Patterns Absence,Social Dark Patterns Absence,Psychological Dark Patterns Absence
406,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,2,0,1,7,9,7,6
407,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,0,0,1,5,11,7,6
408,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,0,0,1,5,11,7,6
409,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 20 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,0,2,0,4,14,20,14,10
410,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,2,0,1,7,9,7,6
411,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,0,2,1,7,11,5,6
412,This game has 1 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,1,0,0,2,6,11,7,5
413,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,0,0,0,3,7,0,7,4
414,This game has 6 reported Temporal Dark Patterns. There are 43 votes indicating the absence of a dark pattern.,This game has 8 reported Monetary Dark Patterns. There are 68 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 49 votes indicating the absence of a dark pattern.,This game has 8 reported Psychological Dark Patterns. There are 39 votes indicating the absence of a dark pattern.,6,8,0,8,43,68,49,39
415,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,2,0,7,0,4,7
416,This game has 6 reported Temporal Dark Patterns. There are 36 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 66 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 42 votes indicating the absence of a dark pattern.,This game has 15 reported Psychological Dark Patterns. There are 24 votes indicating the absence of a dark pattern.,6,0,0,15,36,66,42,24
417,This game has 1 reported Temporal Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 49 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 35 votes indicating the absence of a dark pattern.,This game has 8 reported Psychological Dark Patterns. There are 26 votes indicating the absence of a dark pattern.,1,4,0,8,33,49,35,26
418,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,2,0,0,1,5,11,7,4
419,This game has 16 reported Temporal Dark Patterns. There are 46 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 99 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 63 votes indicating the absence of a dark pattern.,This game has 14 reported Psychological Dark Patterns. There are 48 votes indicating the absence of a dark pattern.,16,0,0,14,46,99,63,48
420,This game has 0 reported Temporal Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 16 votes indicating the absence of a dark pattern.,0,6,0,3,21,25,21,16
421,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,2,0,0,1,5,11,7,4
422,This game has 5 reported Temporal Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 44 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 9 reported Psychological Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,5,0,0,9,22,44,28,13
423,This game has 3 reported Temporal Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,This game has 5 reported Monetary Dark Patterns. There are 38 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 24 votes indicating the absence of a dark pattern.,3,5,0,4,25,38,28,24
424,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,0,1,0,2,7,8,7,4
425,This game has 11 reported Temporal Dark Patterns. There are 17 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 44 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 26 votes indicating the absence of a dark pattern.,11,0,0,2,17,44,28,26
426,This game has 1 reported Temporal Dark Patterns. There are 19 votes indicating the absence of a dark pattern.,This game has 7 reported Monetary Dark Patterns. There are 34 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,1,7,0,3,19,34,21,21
427,This game has 25 reported Temporal Dark Patterns. There are 143 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 253 votes indicating the absence of a dark pattern.,This game has 4 reported Social Dark Patterns. There are 157 votes indicating the absence of a dark pattern.,This game has 50 reported Psychological Dark Patterns. There are 116 votes indicating the absence of a dark pattern.,25,0,4,50,143,253,157,116
